url,image,name,type,rarity,artist,set,price,ability,HP,set_number
https://limitlesstcg.com/cards/DRI/153,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_153_R_EN_LG.png,Team Rocket's Porygon,Colorless,Common,Oswaldo KATO,Destined Rivals (DRI),0.05,None,60,153
https://limitlesstcg.com/cards/DRI/147,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_147_R_EN_LG.png,Team Rocket's Rattata,Colorless,Common,Dsuke,Destined Rivals (DRI),0.04,None,50,147
https://limitlesstcg.com/cards/DRI/41,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_041_R_EN_LG.png,Combusken,Fire,Common,yuu,Destined Rivals (DRI),0.06,None,100,41
https://limitlesstcg.com/cards/DRI/177,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_177_R_EN_LG.png,Team Rocket's Proton,Trainer,Uncommon,Naoki Saito,Destined Rivals (DRI),0.11,None,None,177
https://limitlesstcg.com/cards/DRI/188,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_188_R_EN_LG.png,Hydrapple,Grass,Art Rare,Jerky,Destined Rivals (DRI),2.80,None,170,188
https://limitlesstcg.com/cards/DRI/144,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_144_R_EN_LG.png,Steven's Metang,Metal,Uncommon,Anesaki Dynamic,Destined Rivals (DRI),0.06,None,100,144
https://limitlesstcg.com/cards/DRI/157,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_157_R_EN_LG.png,Swellow,Colorless,Common,Souichirou Gunjima,Destined Rivals (DRI),0.06,None,100,157
https://limitlesstcg.com/cards/DRI/11,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_011_R_EN_LG.png,Dwebble,Grass,Common,Kanami Ogata,Destined Rivals (DRI),0.10,None,70,11
https://limitlesstcg.com/cards/DRI/202,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_202_R_EN_LG.png,Team Rocket's Raticate,Colorless,Art Rare,Mékayu,Destined Rivals (DRI),5.82,None,90,202
https://limitlesstcg.com/cards/DRI/167,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_167_R_EN_LG.png,Judge,Trainer,Uncommon,kantaro,Destined Rivals (DRI),0.06,None,None,167
https://limitlesstcg.com/cards/DRI/74,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_074_R_EN_LG.png,Team Rocket's Ampharos,Lightning,Uncommon,Shiburingaru,Destined Rivals (DRI),0.06,Darkest Impulse,140,74
https://limitlesstcg.com/cards/DRI/59,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_059_R_EN_LG.png,Snover,Water,Common,Tomokazu Komiya,Destined Rivals (DRI),0.06,None,90,59
https://limitlesstcg.com/cards/DRI/180,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_180_R_EN_LG.png,Team Rocket's Watchtower,Trainer,Uncommon,AYUMI ODASHIMA,Destined Rivals (DRI),0.11,None,None,180
https://limitlesstcg.com/cards/DRI/220,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_220_R_EN_LG.png,Emcee's Hype,Trainer,Ultra Rare,Cona Nitanda,Destined Rivals (DRI),2.28,None,None,220
https://limitlesstcg.com/cards/DRI/110,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_110_R_EN_LG.png,Arven's Toedscruel,Fighting,Uncommon,Yuya Oka,Destined Rivals (DRI),0.03,None,140,110
https://limitlesstcg.com/cards/DRI/73,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_073_R_EN_LG.png,Team Rocket's Flaaffy,Lightning,Common,Jerky,Destined Rivals (DRI),0.07,None,90,73
https://limitlesstcg.com/cards/DRI/109,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_109_R_EN_LG.png,Arven's Toedscool,Fighting,Common,Fujimoto Gold,Destined Rivals (DRI),0.04,None,70,109
https://limitlesstcg.com/cards/DRI/208,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_208_R_EN_LG.png,Team Rocket's Moltres ex,Fire,Ultra Rare,5ban Graphics,Destined Rivals (DRI),4.65,None,220,208
https://limitlesstcg.com/cards/DRI/83,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_083_R_EN_LG.png,Steven's Baltoy,Psychic,Common,Tonji Matsuno,Destined Rivals (DRI),0.07,None,60,83
https://limitlesstcg.com/cards/DRI/63,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_063_R_EN_LG.png,Barraskewda,Water,Uncommon,Kyoko Umemoto,Destined Rivals (DRI),0.03,None,130,63
https://limitlesstcg.com/cards/DRI/70,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_070_R_EN_LG.png,Team Rocket's Zapdos,Lightning,Rare,Nurikabe,Destined Rivals (DRI),0.14,None,120,70
https://limitlesstcg.com/cards/DRI/21,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_021_R_EN_LG.png,Smoliv,Grass,Common,Yuka Morii,Destined Rivals (DRI),0.07,None,60,21
https://limitlesstcg.com/cards/DRI/212,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_212_R_EN_LG.png,Electivire ex,Lightning,Ultra Rare,PLANETA Mochizuki,Destined Rivals (DRI),1.48,None,280,212
https://limitlesstcg.com/cards/DRI/28,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_028_R_EN_LG.png,Arcanine,Fire,Uncommon,Nisota Niso,Destined Rivals (DRI),0.07,None,140,28
https://limitlesstcg.com/cards/DRI/12,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_012_R_EN_LG.png,Crustle,Grass,Rare,Po-Suzuki,Destined Rivals (DRI),0.09,Mysterious Rock Inn,150,12
https://limitlesstcg.com/cards/DRI/45,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_045_R_EN_LG.png,Misty's Psyduck,Water,Uncommon,Yuu Nishida,Destined Rivals (DRI),0.11,Flustered Leap,70,45
https://limitlesstcg.com/cards/DRI/152,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_152_R_EN_LG.png,Tauros,Colorless,Common,yuu,Destined Rivals (DRI),0.07,None,130,152
https://limitlesstcg.com/cards/DRI/91,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_091_R_EN_LG.png,Primeape,Fighting,Common,GOTO minori,Destined Rivals (DRI),0.06,None,110,91
https://limitlesstcg.com/cards/DRI/120,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_120_R_EN_LG.png,Team Rocket's Zubat,Darkness,Common,toi8,Destined Rivals (DRI),0.05,None,50,120
https://limitlesstcg.com/cards/DRI/175,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_175_R_EN_LG.png,Team Rocket's Great Ball,Trainer,Uncommon,Toyste Beach,Destined Rivals (DRI),0.08,None,None,175
https://limitlesstcg.com/cards/DRI/145,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_145_R_EN_LG.png,Steven's Metagross ex,Metal,Double Rare,PLANETA Mochizuki,Destined Rivals (DRI),0.75,X-Boot,340,145
https://limitlesstcg.com/cards/DRI/72,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_072_R_EN_LG.png,Team Rocket's Mareep,Lightning,Common,Teeziro,Destined Rivals (DRI),0.05,None,60,72
https://limitlesstcg.com/cards/DRI/15,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_015_R_EN_LG.png,Team Rocket's Blipbug,Grass,Common,buchi,Destined Rivals (DRI),0.05,None,60,15
https://limitlesstcg.com/cards/DRI/100,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_100_R_EN_LG.png,Medicham,Fighting,Uncommon,Whisker,Destined Rivals (DRI),0.04,None,120,100
https://limitlesstcg.com/cards/DRI/244,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_244_R_EN_LG.png,Levincia,Trainer,Secret Rare,MARINA Chikazawa,Destined Rivals (DRI),13.17,None,None,244
https://limitlesstcg.com/cards/DRI/33,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_033_R_EN_LG.png,Ethan's Quilava,Fire,Common,Souichirou Gunjima,Destined Rivals (DRI),0.13,Bonded by the Journey,100,33
https://limitlesstcg.com/cards/DRI/205,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_205_R_EN_LG.png,Arven's Greedent,Colorless,Art Rare,Natsumi Yoshida,Destined Rivals (DRI),3.65,Greedy Order,120,205
https://limitlesstcg.com/cards/DRI/119,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_119_R_EN_LG.png,Team Rocket's Nidoking ex,Darkness,Double Rare,5ban Graphics,Destined Rivals (DRI),0.76,None,330,119
https://limitlesstcg.com/cards/DRI/102,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_102_R_EN_LG.png,Cynthia's Gible,Fighting,Common,Tomomi Ozaki,Destined Rivals (DRI),0.08,None,70,102
https://limitlesstcg.com/cards/DRI/242,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_242_R_EN_LG.png,Team Rocket's Crobat ex,Darkness,Secret Rare,5ban Graphics,Destined Rivals (DRI),23.56,Biting Spree,310,242
https://limitlesstcg.com/cards/DRI/138,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_138_R_EN_LG.png,Arven's Maschiff,Darkness,Common,Mina Nakai,Destined Rivals (DRI),0.03,None,70,138
https://limitlesstcg.com/cards/DRI/16,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_016_R_EN_LG.png,Applin,Grass,Common,Tetsu Kayama,Destined Rivals (DRI),0.07,None,40,16
https://limitlesstcg.com/cards/DRI/198,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_198_R_EN_LG.png,Team Rocket's Orbeetle,Psychic,Art Rare,HYOGONOSUKE,Destined Rivals (DRI),3.47,Rocket Brain,130,198
https://limitlesstcg.com/cards/DRI/183,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_183_R_EN_LG.png,Yanma,Grass,Art Rare,Ayako Ozaki,Destined Rivals (DRI),3.85,None,70,183
https://limitlesstcg.com/cards/DRI/61,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_061_R_EN_LG.png,Wash Rotom,Water,Common,miki kudo,Destined Rivals (DRI),0.07,None,80,61
https://limitlesstcg.com/cards/DRI/117,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_117_R_EN_LG.png,Team Rocket's Nidoran♂,Darkness,Common,buchi,Destined Rivals (DRI),0.06,None,70,117
https://limitlesstcg.com/cards/DRI/77,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_077_R_EN_LG.png,Rotom,Lightning,Common,Yoshimi Miyoshi,Destined Rivals (DRI),0.09,None,60,77
https://limitlesstcg.com/cards/DRI/141,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_141_R_EN_LG.png,Skarmory,Metal,Common,Shin Nagasawa,Destined Rivals (DRI),0.05,None,110,141
https://limitlesstcg.com/cards/DRI/218,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_218_R_EN_LG.png,Arven's Mabosstiff ex,Darkness,Ultra Rare,PLANETA Igarashi,Destined Rivals (DRI),1.81,None,270,218
https://limitlesstcg.com/cards/DRI/69,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_069_R_EN_LG.png,Electivire ex,Lightning,Double Rare,PLANETA Mochizuki,Destined Rivals (DRI),0.61,None,280,69
https://limitlesstcg.com/cards/DRI/227,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_227_R_EN_LG.png,Team Rocket's Proton,Trainer,Ultra Rare,Naoki Saito,Destined Rivals (DRI),2.42,None,None,227
https://limitlesstcg.com/cards/DRI/8,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_008_R_EN_LG.png,Cynthia's Roserade,Grass,Rare,En Morikura,Destined Rivals (DRI),0.12,Cheer On to Glory,130,8
https://limitlesstcg.com/cards/DRI/201,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_201_R_EN_LG.png,Zamazenta,Metal,Art Rare,Takumi Wada,Destined Rivals (DRI),3.77,None,130,201
https://limitlesstcg.com/cards/DRI/89,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_089_R_EN_LG.png,Team Rocket's Orbeetle,Psychic,Uncommon,Shin Nagasawa,Destined Rivals (DRI),0.06,Rocket Brain,130,89
https://limitlesstcg.com/cards/DRI/146,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_146_R_EN_LG.png,Zamazenta,Metal,Rare,Mitsuhiro Arita,Destined Rivals (DRI),0.08,None,130,146
https://limitlesstcg.com/cards/DRI/17,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_017_R_EN_LG.png,Dipplin,Grass,Common,Shigenori Negishi,Destined Rivals (DRI),0.06,None,90,17
https://limitlesstcg.com/cards/DRI/52,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_052_R_EN_LG.png,Cynthia's Feebas,Water,Common,kamonabe,Destined Rivals (DRI),0.05,None,30,52
https://limitlesstcg.com/cards/DRI/128,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_128_R_EN_LG.png,Team Rocket's Sneasel,Darkness,Rare,GIDORA,Destined Rivals (DRI),0.08,None,80,128
https://limitlesstcg.com/cards/DRI/97,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_097_R_EN_LG.png,Nosepass,Fighting,Common,Oku,Destined Rivals (DRI),0.06,None,80,97
https://limitlesstcg.com/cards/DRI/80,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_080_R_EN_LG.png,Team Rocket's Hypno,Psychic,Uncommon,Yuya Oka,Destined Rivals (DRI),0.06,None,130,80
https://limitlesstcg.com/cards/DRI/5,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_005_R_EN_LG.png,Shroomish,Grass,Common,IKEDA Saki,Destined Rivals (DRI),0.04,None,60,5
https://limitlesstcg.com/cards/DRI/19,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_019_R_EN_LG.png,Team Rocket's Tarountula,Grass,Common,Saboteri,Destined Rivals (DRI),0.09,None,50,19
https://limitlesstcg.com/cards/DRI/106,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_106_R_EN_LG.png,Hippowdon,Fighting,Uncommon,Minahamu,Destined Rivals (DRI),0.04,None,160,106
https://limitlesstcg.com/cards/DRI/56,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_056_R_EN_LG.png,Gorebyss,Water,Rare,Naoyo Kimura,Destined Rivals (DRI),0.07,None,90,56
https://limitlesstcg.com/cards/DRI/238,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_238_R_EN_LG.png,Team Rocket's Giovanni,Trainer,Special Art Rare,Krgc,Destined Rivals (DRI),37.08,None,None,238
https://limitlesstcg.com/cards/DRI/108,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_108_R_EN_LG.png,Mudsdale,Fighting,Uncommon,Uta,Destined Rivals (DRI),0.05,Mud Coat,150,108
https://limitlesstcg.com/cards/DRI/162,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_162_R_EN_LG.png,Cynthia's Power Weight,Trainer,Uncommon,Studio Bora Inc.,Destined Rivals (DRI),0.08,None,None,162
https://limitlesstcg.com/cards/DRI/186,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_186_R_EN_LG.png,Crustle,Grass,Art Rare,Takumi Wada,Destined Rivals (DRI),2.70,Mysterious Rock Inn,150,186
https://limitlesstcg.com/cards/DRI/37,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_037_R_EN_LG.png,Team Rocket's Houndour,Fire,Common,Krgc,Destined Rivals (DRI),0.04,None,70,37
https://limitlesstcg.com/cards/DRI/134,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_134_R_EN_LG.png,Marnie's Impidimp,Darkness,Common,KEIICHIRO ITO,Destined Rivals (DRI),0.11,None,70,134
https://limitlesstcg.com/cards/DRI/98,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_098_R_EN_LG.png,Probopass,Fighting,Uncommon,sowsow,Destined Rivals (DRI),0.03,None,140,98
https://limitlesstcg.com/cards/DRI/118,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_118_R_EN_LG.png,Team Rocket's Nidorino,Darkness,Common,KEIICHIRO ITO,Destined Rivals (DRI),0.10,None,100,118
https://limitlesstcg.com/cards/DRI/222,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_222_R_EN_LG.png,Judge,Trainer,Ultra Rare,kantaro,Destined Rivals (DRI),1.62,None,None,222
https://limitlesstcg.com/cards/DRI/25,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_025_R_EN_LG.png,Rabsca ex,Grass,Double Rare,N-DESIGN Inc.,Destined Rivals (DRI),0.44,None,250,25
https://limitlesstcg.com/cards/DRI/18,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_018_R_EN_LG.png,Hydrapple,Grass,Rare,Anesaki Dynamic,Destined Rivals (DRI),0.12,None,170,18
https://limitlesstcg.com/cards/DRI/79,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_079_R_EN_LG.png,Team Rocket's Drowzee,Psychic,Common,matazo,Destined Rivals (DRI),0.03,None,80,79
https://limitlesstcg.com/cards/DRI/187,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_187_R_EN_LG.png,Team Rocket's Spidops,Grass,Art Rare,NC Empire,Destined Rivals (DRI),4.32,Charging Up,130,187
https://limitlesstcg.com/cards/DRI/135,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_135_R_EN_LG.png,Marnie's Morgrem,Darkness,Uncommon,NC Empire,Destined Rivals (DRI),0.08,None,100,135
https://limitlesstcg.com/cards/DRI/30,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_030_R_EN_LG.png,Rapidash,Fire,Uncommon,SIE NANAHARA,Destined Rivals (DRI),0.08,Hurried Gait,110,30
https://limitlesstcg.com/cards/DRI/213,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_213_R_EN_LG.png,Team Rocket's Mewtwo ex,Psychic,Ultra Rare,aky CG Works,Destined Rivals (DRI),17.29,Power Saver,280,213
https://limitlesstcg.com/cards/WHT/88,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_088_R_EN_LG.png,Swadloon,Grass,Art Rare,0313,White Flare (WHT),6.38,Healing Leaves,80,88
https://limitlesstcg.com/cards/WHT/145,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_145_R_EN_LG.png,Mandibuzz,Darkness,Art Rare,Bun Toujo,White Flare (WHT),5.40,Look for Prey,110,145
https://limitlesstcg.com/cards/WHT/44,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_044_R_EN_LG.png,Frillish,Psychic,Common,MARINA Chikazawa,White Flare (WHT),0.19,None,80,44
https://limitlesstcg.com/cards/WHT/151,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_151_R_EN_LG.png,Druddigon,Dragon,Art Rare,Kamome Shirahama,White Flare (WHT),13.97,None,120,151
https://limitlesstcg.com/cards/WHT/39,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_039_R_EN_LG.png,Yamask,Psychic,Common,Bun Toujo,White Flare (WHT),0.04,None,70,39
https://limitlesstcg.com/cards/WHT/42,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_042_R_EN_LG.png,Gothorita,Psychic,Common,Mousho,White Flare (WHT),0.06,None,90,42
https://limitlesstcg.com/cards/WHT/40,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_040_R_EN_LG.png,Cofagrigus,Psychic,Rare,Bun Toujo,White Flare (WHT),0.06,None,120,40
https://limitlesstcg.com/cards/WHT/60,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_060_R_EN_LG.png,Garbodor,Darkness,Uncommon,OKUBO,White Flare (WHT),0.06,None,140,60
https://limitlesstcg.com/cards/WHT/22,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_022_R_EN_LG.png,Dewott,Water,Common,rika,White Flare (WHT),0.04,None,100,22
https://limitlesstcg.com/cards/WHT/37,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_037_R_EN_LG.png,Swoobat,Psychic,Uncommon,Wintr Wandr,White Flare (WHT),0.05,None,90,37
https://limitlesstcg.com/cards/WHT/58,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_058_R_EN_LG.png,Scrafty,Darkness,Uncommon,osare,White Flare (WHT),0.05,None,120,58
https://limitlesstcg.com/cards/WHT/21,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_021_R_EN_LG.png,Oshawott,Water,Common,rika,White Flare (WHT),0.07,None,70,21
https://limitlesstcg.com/cards/WHT/162,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_162_R_EN_LG.png,Bouffalant ex,Colorless,Ultra Rare,N-DESIGN Inc.,White Flare (WHT),0.64,Bouffer,220,162
https://limitlesstcg.com/cards/WHT/104,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_104_R_EN_LG.png,Heatmor,Fire,Art Rare,Kariya,White Flare (WHT),4.17,None,120,104
https://limitlesstcg.com/cards/WHT/14,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_014_R_EN_LG.png,Pansear,Fire,Common,Julie Hang,White Flare (WHT),0.04,None,70,14
https://limitlesstcg.com/cards/WHT/30,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_030_R_EN_LG.png,Keldeo ex,Water,Double Rare,PLANETA Yamashita,White Flare (WHT),0.47,None,210,30
https://limitlesstcg.com/cards/WHT/25,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_025_R_EN_LG.png,Ducklett,Water,Common,Mizue,White Flare (WHT),0.04,None,70,25
https://limitlesstcg.com/cards/WHT/48,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_048_R_EN_LG.png,Gigalith,Fighting,Uncommon,Anesaki Dynamic,White Flare (WHT),0.06,None,170,48
https://limitlesstcg.com/cards/WHT/74,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_074_R_EN_LG.png,Lillipup,Colorless,Common,sowsow,White Flare (WHT),0.06,None,60,74
https://limitlesstcg.com/cards/WHT/34,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_034_R_EN_LG.png,Galvantula,Lightning,Uncommon,Shimaris Yukichi,White Flare (WHT),0.06,None,90,34
https://limitlesstcg.com/cards/WHT/93,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_093_R_EN_LG.png,Shelmet,Grass,Art Rare,Mékayu,White Flare (WHT),3.91,Stimulated Evolution,60,93
https://limitlesstcg.com/cards/WHT/41,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_041_R_EN_LG.png,Gothita,Psychic,Common,Mousho,White Flare (WHT),0.07,None,70,41
https://limitlesstcg.com/cards/WHT/9,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_009_R_EN_LG.png,Accelgor,Grass,Uncommon,Saboteri,White Flare (WHT),0.04,None,100,9
https://limitlesstcg.com/cards/WHT/73,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_073_R_EN_LG.png,Watchog,Colorless,Uncommon,Ounishi,White Flare (WHT),0.05,None,90,73
https://limitlesstcg.com/cards/WHT/126,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_126_R_EN_LG.png,Frillish,Psychic,Art Rare,Shinya Komatsu,White Flare (WHT),12.51,None,80,126
https://limitlesstcg.com/cards/WHT/172,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_172_R_EN_LG.png,Victini,Fire,Secret Rare,5ban Graphics,White Flare (WHT),432.27,None,80,172
https://limitlesstcg.com/cards/WHT/98,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_098_R_EN_LG.png,Emboar,Fire,Art Rare,NC Empire,White Flare (WHT),32.29,Inferno Fandango,180,98
https://limitlesstcg.com/cards/WHT/23,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_023_R_EN_LG.png,Samurott,Water,Rare,rika,White Flare (WHT),0.08,Torrential Whirlpool,160,23
https://limitlesstcg.com/cards/WHT/89,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_089_R_EN_LG.png,Leavanny,Grass,Art Rare,mashu,White Flare (WHT),20.62,None,130,89
https://limitlesstcg.com/cards/SFA/42,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_042_R_EN_LG.png,Copperajah,Metal,Rare,kawayoo,Shrouded Fable (SFA),0.07,Massive Body,200,42
https://limitlesstcg.com/cards/WHT/33,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_033_R_EN_LG.png,Joltik,Lightning,Common,Shimaris Yukichi,White Flare (WHT),0.05,None,40,33
https://limitlesstcg.com/cards/WHT/16,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_016_R_EN_LG.png,Litwick,Fire,Common,satoma,White Flare (WHT),0.05,None,60,16
